Filtering the log data using "process BEGINSWITH[cd] "Maccy""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-07 19:42:03.857047-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:cache] Rebuilding cache for 'Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1)
2026-04-07 19:42:03.857232-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 count: 1
2026-04-07 19:42:03.857438-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyItemsAndFlavors('Apple CFPasteboard general (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1)' gen: -1)
2026-04-07 19:42:03.857463-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0, gen: -1 item-count: 5 flavor-count: 5 (-1 means nil)
2026-04-07 19:42:03.857478-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1  item: 789514, flavor: 'public.rtf')
2026-04-07 19:42:03.857488-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 flags: 20000000
2026-04-07 19:42:03.857501-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1  item: 789514, flavor: 'public.utf16-external-plain-text')
2026-04-07 19:42:03.857508-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 flags: 0
2026-04-07 19:42:03.857549-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1  item: 789514, flavor: 'public.utf8-plain-text')
2026-04-07 19:42:03.857654-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 flags: 20000000
2026-04-07 19:42:03.857697-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1  item: 789514, flavor: 'dyn.ah62d4rv4gu8zg55zsmv0nvperf4g86varvw0c3dmr3xwa75krf4gn65uqfv0nkduqf31k3pcr7u1e3basv61a3k')
2026-04-07 19:42:03.857794-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 flags: 20000000
2026-04-07 19:42:03.857822-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1  item: 789514, flavor: 'dyn.ah62d4rv4gu8zg55zsmv0nvperf4g86varvu0635zqfx0nkdsqf00nkduqf31k3pcr7u1e3basv61a3k')
2026-04-07 19:42:03.857908-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 flags: 20000000
2026-04-07 19:42:03.860275-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemCount('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1)
2026-04-07 19:42:03.860307-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 count: 1
2026-04-07 19:42:03.860362-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Pasteboard] NSPasteboard (name: Apple CFPasteboard general): data requested for type public.utf8-plain-text at index 0
2026-04-07 19:42:03.860451-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemAtIndex('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 idx: 1)
2026-04-07 19:42:03.860464-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 item: 789514
2026-04-07 19:42:03.860477-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyFlavorsForItem('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 item: 789514)
2026-04-07 19:42:03.860488-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 flavor-count: 5  (-1 means nil)
2026-04-07 19:42:03.860504-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: 161 item: 789514 flavor: 'public.utf8-plain-text')
2026-04-07 19:42:03.860515-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:general] Will request data from daemon
2026-04-07 19:42:03.860709-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (not-in-cache) - result: 0 generation: 161 data (42 bytes) flags: 20000000
2026-04-07 19:42:03.861240-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Pasteboard] NSPasteboard (name: Apple CFPasteboard general): data requested for type public.utf16-external-plain-text at index 0
2026-04-07 19:42:03.861293-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemAtIndex('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 idx: 1)
2026-04-07 19:42:03.861305-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 item: 789514
2026-04-07 19:42:03.861316-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyFlavorsForItem('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 item: 789514)
2026-04-07 19:42:03.861327-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 flavor-count: 5  (-1 means nil)
2026-04-07 19:42:03.861339-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: 161 item: 789514 flavor: 'public.utf16-external-plain-text')
2026-04-07 19:42:03.861351-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:general] Will request data from daemon
2026-04-07 19:42:03.862081-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (not-in-cache) - result: 0 generation: 161 data (86 bytes) flags: 0
2026-04-07 19:42:03.862188-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Pasteboard] NSPasteboard (name: Apple CFPasteboard general): data requested for type public.rtf at index 0
2026-04-07 19:42:03.862232-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemAtIndex('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 idx: 1)
2026-04-07 19:42:03.862255-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 item: 789514
2026-04-07 19:42:03.862268-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyFlavorsForItem('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 item: 789514)
2026-04-07 19:42:03.862280-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 flavor-count: 5  (-1 means nil)
2026-04-07 19:42:03.862292-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: 161 item: 789514 flavor: 'public.rtf')
2026-04-07 19:42:03.862304-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:general] Will request data from daemon
2026-04-07 19:42:03.862490-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (not-in-cache) - result: 0 generation: 161 data (382 bytes) flags: 20000000
2026-04-07 19:42:03.862550-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Pasteboard] NSPasteboard (name: Apple CFPasteboard general): data requested for type public.utf8-plain-text at index 0
2026-04-07 19:42:03.862589-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemAtIndex('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 idx: 1)
2026-04-07 19:42:03.862616-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 item: 789514
2026-04-07 19:42:03.862634-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyFlavorsForItem('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1 item: 789514)
2026-04-07 19:42:03.862645-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 161 flavor-count: 5  (-1 means nil)
2026-04-07 19:42:03.862657-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: 161 item: 789514 flavor: 'public.utf8-plain-text')
2026-04-07 19:42:03.862669-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (cache) - result: 0 generation: 161 data (42 bytes) flags: 20000000
2026-04-07 19:42:03.955887-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0x915d7fca0> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 19:42:03.976896-0400 0x3377a3   Default     0x0                  34254  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Creating a user notification center
2026-04-07 19:42:03.976926-0400 0x3377a3   Default     0x0                  34254  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Requesting authorization with options 6
2026-04-07 19:42:03.976936-0400 0x3377a3   Default     0x0                  34254  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Getting notification settings (async)
2026-04-07 19:42:03.977142-0400 0x3377df   Default     0x0                  34254  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0x9151cc280] activating connection: mach=true listener=false peer=false name=com.apple.usernotifications.listener
2026-04-07 19:42:03.977672-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626-Aux[1]-NSStatusItemView] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:03.978630-0400 0x3377c0   Default     0x0                  34254  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Requested authorization [ didGrant: 0 hasError: 1 hasCompletionHandler: 1 ]
2026-04-07 19:42:03.978672-0400 0x3377c0   Default     0x0                  34254  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Got notification settings [ hasResult: 1 hasCompletionHandler: 1 ]
2026-04-07 19:42:03.978726-0400 0x3377e1   Default     0x0                  34254  0    Maccy: (Foundation) <private>
2026-04-07 19:42:03.979280-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:03.980879-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626-Replicant[1]-Aux[1]-NSStatusItemView] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:04.021130-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.330433-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626-Aux[1]-NSStatusItemView] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.333253-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.336469-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.340261-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.345410-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626-Replicant[1]-Aux[1]-NSStatusItemView] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.347170-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 19:42:14.381709-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:OcclusionDetection] Window 0x0 event shape became non empty
2026-04-07 19:42:37.198293-0400 0x338182   Activity    0xd0467b             34254  0    Maccy: (CoreFoundation) Loading Preferences From User CFPrefsD
